Order ID,Order Date,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit
APJ-2020-121734,2020-04-11,Taiwan,Taipei,APJ,APAC,Honda Motor,1045,Manufacturing,Smb,Contactmatcher,C7H5H5TRNM,9.584,1,0.2,3.3544
EMEA-2021-110947,2021-06-09,Spain,Barcelona,EMEA,EU-WEST,FedEx,1036,Transportation,Enterprise,Contactmatcher,J1ZYLJI64Q,113.1,3,0.0,56.55
EMEA-2020-150126,2020-07-27,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,Strategic,Support,Z4RS7QQN4Z,65.78,11,0.0,32.2322
EMEA-2021-164427,2021-07-31,Ukraine,Donetsk,EMEA,EU-EAST,Sony,1028,Tech,Strategic,Data Smasher,A2JZS1J1Y9,239.7,6,0.0,105.468
EMEA-2022-120250,2022-09-20,France,Paris,EMEA,EU-WEST,CVS Health,1026,Retail,Enterprise,Saas Connector Pack,R7VCEGQ0FK,25.632,3,0.2,3.8448
EMEA-2022-121993,2022-06-11,France,Paris,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Smb,Financehub,OXM7REVRZM,23.616,8,0.2,7.9704
AMER-2022-100405,2022-08-27,United States,New York City,AMER,NAMER,PepsiCo,1073,Consumer Products,Strategic,Chatbot Plugin,6ZJ44Q12YW,8.26,2,0.0,3.7996
AMER-2023-163790,2023-11-03,United States,Lancaster,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Enterprise,Saas Connector Pack - Gold,H5CMGYIVHB,76.58,7,0.0,38.29
AMER-2023-163790,2023-11-03,United States,Lancaster,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Enterprise,Chatbot Plugin,H5B4OGAFXN,8.8,5,0.0,4.224
AMER-2023-163790,2023-11-03,United States,Lancaster,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Enterprise,Contactmatcher,PS1DSD3O83,590.352,6,0.2,206.6232
AMER-2023-163790,2023-11-03,United States,Lancaster,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Enterprise,Storage,38SZPJGW48,5.58,3,0.0,0.1674
AMER-2023-163790,2023-11-03,United States,Lancaster,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Enterprise,Saas Connector Pack,3U6IJ4PMR1,25.02,3,0.0,10.5084
AMER-2023-163790,2023-11-03,United States,Lancaster,AMER,NAMER,Johnson & Johnson,1055,Healthcare,Enterprise,Marketing Suite - Gold,R3IISC38A3,452.55,7,0.0,22.6275
AMER-2022-129868,2022-12-27,United States,New York City,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,Support,4GS5P74QBM,17.76,2,0.0,4.9728
AMER-2022-129868,2022-12-27,United States,New York City,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,Site Analytics,JDF1JMRLBR,302.384,2,0.2,30.2384
AMER-2022-129868,2022-12-27,United States,New York City,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,Financehub,ERQZ9P3YD1,146.352,3,0.2,-5.4882
AMER-2022-129868,2022-12-27,United States,New York City,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,Oneview,Q6JYUJ568Z,7.9,2,0.0,2.054
AMER-2022-129868,2022-12-27,United States,New York City,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,Contactmatcher,3V9D64Y5EO,902.712,3,0.2,33.8517
AMER-2022-129868,2022-12-27,United States,New York City,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,Chatbot Plugin,TR7ALLLFNQ,53.97,3,0.0,15.1116
EMEA-2022-140564,2022-12-06,Austria,Vienna,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Enterprise,Chatbot Plugin,BBP992ZXYB,33.92,8,0.0,13.2288
EMEA-2023-169502,2023-08-29,Italy,Milan,EMEA,EU,UnitedHealth Group,1092,Healthcare,Enterprise,Support,C9SEUHNVV3,21.81,3,0.0,5.8887
EMEA-2023-169502,2023-08-29,Italy,Milan,EMEA,EU,UnitedHealth Group,1092,Healthcare,Enterprise,Oneview,BUCGXQKJ0F,91.6,5,0.0,26.564
APJ-2021-146948,2021-07-16,China,Beijing,APJ,APAC,China National Petroleum,1023,Energy,Enterprise,Financehub,RKIS70TEP4,150.98,1,0.0,43.7842
APJ-2021-146948,2021-07-16,China,Beijing,APJ,APAC,China National Petroleum,1023,Energy,Enterprise,Saas Connector Pack - Gold,7YV9HBY1QK,137.25,9,0.0,63.135
APJ-2021-146948,2021-07-16,China,Beijing,APJ,APAC,China National Petroleum,1023,Energy,Enterprise,Storage,MK1OKPT4RQ,11.52,4,0.0,5.4144
EMEA-2021-113327,2021-05-26,Sweden,Stockholm,EMEA,NOR,Cisco Systems,1019,Tech,Enterprise,Support,A6NOG4PLWG,18.272,1,0.2,5.9384
EMEA-2021-113327,2021-05-26,Sweden,Stockholm,EMEA,NOR,Cisco Systems,1019,Tech,Enterprise,Support,IO5CIC2U56,153.728,4,0.2,53.8048
EMEA-2021-113327,2021-05-26,Sweden,Stockholm,EMEA,NOR,Cisco Systems,1019,Tech,Enterprise,Saas Connector Pack - Gold,TZ44XRNCBT,12.224,2,0.2,4.4312
EMEA-2021-113327,2021-05-26,Sweden,Stockholm,EMEA,NOR,Cisco Systems,1019,Tech,Enterprise,Data Smasher,B1ZNILA0NU,167.944,7,0.2,50.3832
EMEA-2021-135020,2021-05-28,United Kingdom,Liverpool,EMEA,UKIR,Ford Motor,1009,Manufacturing,Smb,Site Analytics,0MV40FOKDD,45.99,1,0.0,13.3371
EMEA-2021-135020,2021-05-28,United Kingdom,Liverpool,EMEA,UKIR,Ford Motor,1009,Manufacturing,Smb,Marketing Suite - Gold,U4KLDSIBOR,535.41,3,0.0,160.623
EMEA-2021-135020,2021-05-28,United Kingdom,Liverpool,EMEA,UKIR,Ford Motor,1009,Manufacturing,Smb,Contactmatcher,7OLY6ZZ2SW,6.096,2,0.2,2.0574
EMEA-2021-135020,2021-05-28,United Kingdom,Liverpool,EMEA,UKIR,Ford Motor,1009,Manufacturing,Smb,Support,E0XK7S73E8,45.36,7,0.0,21.7728
AMER-2023-141852,2023-11-10,United States,Richmond,AMER,NAMER,Oracle,1072,Tech,Smb,Saas Connector Pack,8CQ526OCCI,47.12,8,0.0,20.7328
EMEA-2022-109407,2022-01-24,Ukraine,Kharkiv,EMEA,EU-EAST,Ford Motor,1009,Manufacturing,Strategic,Contactmatcher,AQG0LZ8WK7,31.36,4,0.0,15.68
EMEA-2023-165953,2023-01-01,Germany,Berlin,EMEA,EU-WEST,Prudential Financial,1078,Finance,Smb,Chatbot Plugin,5TG9DHERUW,47.616,3,0.2,3.5712
EMEA-2023-165953,2023-01-01,Germany,Berlin,EMEA,EU-WEST,Prudential Financial,1078,Finance,Smb,Support,IZ3E2M06UV,23.48,5,0.2,8.218
APJ-2022-144540,2022-09-06,Japan,Tokyo,APJ,JAPN,General Motors,1041,Manufacturing,Enterprise,Oneview,CS5KGQ9KHB,62.79,3,0.8,-166.3935
APJ-2022-144540,2022-09-06,Japan,Tokyo,APJ,JAPN,General Motors,1041,Manufacturing,Enterprise,Storage,5FOIWWCWA3,28.44,9,0.2,4.266
APJ-2021-159863,2021-09-04,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,Strategic,Data Smasher,ZS4PTA9TQ2,134.376,3,0.2,6.7188
APJ-2021-117800,2021-09-21,South Korea,Busan,APJ,APAC,BMW,1039,Manufacturing,Enterprise,Site Analytics,K29596RBTP,589.9,2,0.0,147.475
APJ-2021-117800,2021-09-21,South Korea,Busan,APJ,APAC,BMW,1039,Manufacturing,Enterprise,Financehub,0W4P9ZPVD5,542.94,3,0.0,141.1644
AMER-2023-145219,2023-12-25,United States,New York City,AMER,NAMER,Merck,1064,Healthcare,Enterprise,Alchemy,XPUC29WANE,2879.952,6,0.2,1007.9832
AMER-2023-145219,2023-12-25,United States,New York City,AMER,NAMER,Merck,1064,Healthcare,Enterprise,Contactmatcher,Q6IP0N09XL,90.48,3,0.2,33.93
APJ-2021-161214,2021-10-05,Philippines,Manila,APJ,APAC,Pfizer,1074,Healthcare,Strategic,Marketing Suite - Gold,ZBICG6UG4P,77.55,5,0.0,21.714
EMEA-2023-147228,2023-09-10,South Africa,Johannesburg,EMEA,MEA,Royal Dutch Shell,1031,Energy,Smb,Support,N3EH0UGKSQ,8.832,3,0.2,-1.9872
EMEA-2023-147228,2023-09-10,South Africa,Johannesburg,EMEA,MEA,Royal Dutch Shell,1031,Energy,Smb,Support,ZMUYT3PVS5,177.536,4,0.2,62.1376
EMEA-2023-147228,2023-09-10,South Africa,Johannesburg,EMEA,MEA,Royal Dutch Shell,1031,Energy,Smb,Marketing Suite - Gold,VIJ7CPBPQD,258.48,2,0.2,-3.231
EMEA-2023-147228,2023-09-10,South Africa,Johannesburg,EMEA,MEA,Royal Dutch Shell,1031,Energy,Smb,Saas Connector Pack,68A6WWM9MV,14.136,3,0.2,4.2408
EMEA-2022-101336,2022-11-14,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,Finance,Strategic,Marketing Suite - Gold,36J2EK62IQ,77.55,5,0.0,20.163
EMEA-2022-101336,2022-11-14,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,Finance,Strategic,Marketing Suite - Gold,VOMBKRU5ES,24.88,2,0.0,6.9664
EMEA-2022-101336,2022-11-14,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,Finance,Strategic,Chatbot Plugin,0P5NZ3B8L1,140.75,5,0.0,39.41
EMEA-2022-101336,2022-11-14,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,Finance,Strategic,Marketing Suite - Gold,GOJHRMNQ43,36.63,3,0.0,9.8901
AMER-2021-126235,2021-10-15,Brazil,São Paulo,AMER,LATAM,General Electric,1040,Finance,Smb,Saas Connector Pack,KDZIUYON7S,17.14,2,0.0,6.1704
AMER-2023-168396,2023-08-04,United States,Los Angeles,AMER,NAMER,Berkshire Hathaway,1012,Finance,Smb,Financehub,33BH6D7HY5,51.75,5,0.0,24.84
AMER-2023-168396,2023-08-04,United States,Los Angeles,AMER,NAMER,Berkshire Hathaway,1012,Finance,Smb,Saas Connector Pack,SBXA2Q678M,123.96,3,0.0,11.1564
AMER-2021-130456,2021-08-21,United States,Los Angeles,AMER,NAMER,Wells Fargo,1099,Finance,Strategic,Marketing Suite,786XSP1UVS,586.398,6,0.15,34.494
AMER-2021-130456,2021-08-21,United States,Los Angeles,AMER,NAMER,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,H1RP8LTYAB,80.98,1,0.0,3.2392
AMER-2023-116288,2023-03-13,United States,Los Angeles,AMER,NAMER,Bosch,1076,Tech,Strategic,Marketing Suite - Gold,45VLZM5A9D,242.94,3,0.0,9.7176
AMER-2023-168228,2023-04-28,United States,New York City,AMER,NAMER,AT&T,1010,Communications,Smb,Chatbot Plugin,Q3JHUHQ95A,123.92,4,0.0,33.4584
AMER-2023-168228,2023-04-28,United States,New York City,AMER,NAMER,AT&T,1010,Communications,Smb,Chatbot Plugin,PDS9F0EK63,12.39,3,0.0,5.6994
AMER-2023-168228,2023-04-28,United States,New York City,AMER,NAMER,AT&T,1010,Communications,Smb,Chatbot Plugin,OU1FCRKDWZ,47.3,2,0.0,12.298
EMEA-2022-102162,2022-09-12,Spain,Granada,EMEA,EU-WEST,BMW,1039,Manufacturing,Smb,Alchemy,JNKW9884CR,1599.92,8,0.0,751.9624
EMEA-2022-102162,2022-09-12,Spain,Granada,EMEA,EU-WEST,BMW,1039,Manufacturing,Smb,Saas Connector Pack - Gold,OJSJ9TADXJ,11.09,1,0.0,5.4341
EMEA-2023-130141,2023-10-23,Russia,Nizhny Novogorod,EMEA,EU-EAST,American Express,1005,Finance,Smb,Contactmatcher,RJQTGHZQBJ,3.168,4,0.7,-2.5344
EMEA-2023-130141,2023-10-23,Russia,Nizhny Novogorod,EMEA,EU-EAST,American Express,1005,Finance,Smb,Financehub,WGPTJOB6B8,579.136,4,0.2,-28.9568
AMER-2021-147501,2021-08-02,Canada,Toronto,AMER,NAMER,Walt Disney,1097,Communications,Smb,Contactmatcher,UF9CRRKWKH,6.368,2,0.2,2.1492
AMER-2021-147501,2021-08-02,Canada,Toronto,AMER,NAMER,Walt Disney,1097,Communications,Smb,Big Ol Database,JLXXU0AUNH,558.4,2,0.2,41.88
EMEA-2022-143910,2022-08-13,United Kingdom,London,EMEA,UKIR,Nestle,1089,Consumer Products,Enterprise,Financehub,AN1XPFU9VE,145.764,2,0.1,-8.098
EMEA-2020-146885,2020-05-30,Spain,Murcia,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,Support,TEYJ1326WH,13.62,3,0.0,6.129
EMEA-2022-139556,2022-04-27,United Kingdom,London,EMEA,UKIR,Kroger,1057,Retail,Enterprise,Financehub,4VOL0QLJZT,434.646,3,0.1,62.7822
AMER-2023-129357,2023-05-15,Canada,Toronto,AMER,NAMER,Carrefour,1048,Retail,Strategic,Support,9FXMWT92GU,440.19,9,0.0,206.8893
AMER-2023-129357,2023-05-15,Canada,Toronto,AMER,NAMER,Carrefour,1048,Retail,Strategic,Support,SMMC1DSVZQ,64.4,5,0.0,1.932
AMER-2023-150987,2023-04-09,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,Enterprise,Support,2AYXL1U1WS,244.55,5,0.0,114.9385
AMER-2023-150987,2023-04-09,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,Enterprise,Support,R5R2DHQV0W,195.76,4,0.0,97.88
AMER-2023-132647,2023-02-18,Argentina,Córdoba,AMER,LATAM,General Motors,1041,Manufacturing,Enterprise,Support,FFCG5RTCI7,11.76,2,0.0,5.7624
AMER-2023-132647,2023-02-18,Argentina,Córdoba,AMER,LATAM,General Motors,1041,Manufacturing,Enterprise,Marketing Suite - Gold,62CYQYGMKS,166.45,5,0.0,39.948
AMER-2023-159107,2023-06-25,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,Smb,Storage,G85Z6C8JAO,2.88,1,0.0,1.3536
APJ-2020-160738,2020-05-05,Australia,Melbourne,APJ,ANZ,ConocoPhillips,1024,Energy,Strategic,Marketing Suite - Gold,I0J1G6IVWB,45.248,2,0.2,3.9592
EMEA-2021-112130,2021-05-03,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Smb,Chatbot Plugin,4K8U5SZU2N,59.904,2,0.2,14.2272
EMEA-2021-112130,2021-05-03,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Smb,Oneview,OEXFZG2LFZ,23.696,2,0.2,6.5164
EMEA-2021-112130,2021-05-03,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Smb,Support,5W7QCS1OY0,7.968,2,0.2,2.8884
EMEA-2021-112130,2021-05-03,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Smb,Oneview,VD987NHJQP,18.2,7,0.2,2.0475
EMEA-2021-112130,2021-05-03,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Smb,Data Smasher,IBQJP1JR9Y,27.552,3,0.2,-0.3444
EMEA-2021-112130,2021-05-03,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Smb,Financehub,56RWY9IHNV,844.116,6,0.3,-36.1764
EMEA-2021-112130,2021-05-03,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Smb,Marketing Suite - Gold,IVQAHN6KZ4,76.752,3,0.2,-9.594
EMEA-2022-111409,2022-09-19,Germany,Berlin,EMEA,EU-WEST,Pfizer,1074,Healthcare,Smb,Financehub,K9KB6K0GAU,3.0,1,0.2,1.05
EMEA-2022-116232,2022-09-23,Germany,Dresden,EMEA,EU-WEST,Allstate,1003,Finance,Smb,Contactmatcher,D7NOR8ZUW8,7.506,9,0.7,-6.0048
EMEA-2022-116232,2022-09-23,Germany,Dresden,EMEA,EU-WEST,Allstate,1003,Finance,Smb,Financehub,CU8KS7DGKT,16.56,2,0.2,5.796
AMER-2022-116547,2022-01-10,Canada,Toronto,AMER,NAMER,Carrefour,1048,Retail,Strategic,Saas Connector Pack,19S4857WZB,79.92,4,0.0,34.3656
AMER-2022-116547,2022-01-10,Canada,Toronto,AMER,NAMER,Carrefour,1048,Retail,Strategic,Data Smasher,B23TNJ1ZJO,69.98,2,0.0,13.2962
APJ-2023-133200,2023-05-07,Japan,Saitama,APJ,JAPN,Valero Energy,1093,Energy,Strategic,Contactmatcher,7UKH01Z3OF,11.06,10,0.8,-18.802
APJ-2023-133200,2023-05-07,Japan,Saitama,APJ,JAPN,Valero Energy,1093,Energy,Strategic,Marketing Suite,3MUGH3OROA,623.4648,7,0.32,-119.1918
APJ-2023-133200,2023-05-07,Japan,Saitama,APJ,JAPN,Valero Energy,1093,Energy,Strategic,Marketing Suite - Gold,Z431QBRBI9,772.68,5,0.2,-57.951
AMER-2022-133550,2022-08-01,Brazil,São Paulo,AMER,LATAM,Target,1085,Retail,Smb,Oneview,PE4KMD20S8,283.14,4,0.1,72.358
AMER-2022-133550,2022-08-01,Brazil,São Paulo,AMER,LATAM,Target,1085,Retail,Smb,Site Analytics,FYKWS1NH9F,635.96,4,0.0,165.3496
AMER-2022-133550,2022-08-01,Brazil,São Paulo,AMER,LATAM,Target,1085,Retail,Smb,Site Analytics,LT5BYF3YV2,118.99,1,0.0,33.3172
AMER-2022-133550,2022-08-01,Brazil,São Paulo,AMER,LATAM,Target,1085,Retail,Smb,Saas Connector Pack,X2Q83QYW9W,272.94,3,0.0,30.0234
EMEA-2023-139416,2023-03-28,France,Paris,EMEA,EU-WEST,Home Depot,1047,Retail,Smb,Saas Connector Pack,WLA8KA0CFH,15.008,2,0.2,1.5008
EMEA-2020-114510,2020-03-14,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,Smb,Contactmatcher,4C4RD4L1TK,33.088,4,0.2,11.1672
EMEA-2020-114510,2020-03-14,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,Smb,Marketing Suite - Gold,UZZ0DH7S1S,80.98,1,0.0,3.2392
EMEA-2020-114510,2020-03-14,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,Smb,Data Smasher,OK98Z7QUZY,82.8,12,0.0,6.624
EMEA-2020-114510,2020-03-14,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,Smb,Marketing Suite - Gold,2WZG7PAXCT,21.36,2,0.0,5.7672
EMEA-2020-114510,2020-03-14,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,Smb,Contactmatcher,5LJL0PVIAX,62.048,2,0.2,20.1656
EMEA-2022-169215,2022-07-15,United Kingdom,Cardiff,EMEA,UKIR,Coca-Cola,1021,Consumer Products,Smb,Storage,NGL9Z9LQV5,29.61,9,0.0,13.3245
EMEA-2022-127698,2022-12-02,Sweden,Stockholm,EMEA,NOR,Boeing,1014,Manufacturing,Smb,Site Analytics,3OPIVMHESN,863.928,9,0.2,86.3928
EMEA-2022-159912,2022-08-30,France,Paris,EMEA,EU-WEST,Walgreens,1095,Retail,Strategic,Contactmatcher,9EDCN79G2R,241.92,4,0.4,-56.448
EMEA-2022-159912,2022-08-30,France,Paris,EMEA,EU-WEST,Walgreens,1095,Retail,Strategic,Marketing Suite,LO508X6U08,163.88,4,0.5,-81.94
EMEA-2022-159912,2022-08-30,France,Paris,EMEA,EU-WEST,Walgreens,1095,Retail,Strategic,Contactmatcher,CLRYVHG4QT,3.486,2,0.7,-2.7888
EMEA-2022-159912,2022-08-30,France,Paris,EMEA,EU-WEST,Walgreens,1095,Retail,Strategic,Storage,YWC39INR0L,10.584,7,0.2,-2.3814
APJ-2022-101987,2022-06-25,India,Hyderabad,APJ,IND,Lowes,1060,Retail,Smb,Site Analytics,FP39PB9JF0,440.91,9,0.0,123.4548
EMEA-2023-154851,2023-03-31,France,Nice,EMEA,EU-WEST,Humana,1049,Healthcare,Smb,Contactmatcher,HV5ESOTM4L,5.715,5,0.7,-4.7625
AMER-2020-138681,2020-12-20,Chile,Santiago,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Smb,Saas Connector Pack,1UKX9RUKR0,51.968,2,0.2,10.3936
AMER-2020-138681,2020-12-20,Chile,Santiago,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Smb,Data Smasher,A22720G6PP,71.976,3,0.2,21.5928
AMER-2020-138681,2020-12-20,Chile,Santiago,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Smb,Financehub,1LJQTUG48P,242.352,3,0.2,-42.4116
AMER-2020-138681,2020-12-20,Chile,Santiago,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Smb,Support,KIJ3YDQLKA,221.92,5,0.2,77.672
AMER-2020-138681,2020-12-20,Chile,Santiago,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Smb,Support,7L5VYC7S3A,8.448,2,0.2,2.64
AMER-2021-138121,2021-12-17,Brazil,São Paulo,AMER,LATAM,Aetna,1002,Healthcare,Smb,Contactmatcher,FN3JAJ98OI,29.52,4,0.0,14.4648
AMER-2021-138121,2021-12-17,Brazil,São Paulo,AMER,LATAM,Aetna,1002,Healthcare,Smb,Financehub,49VZ59R7ZQ,302.94,3,0.0,48.4704
AMER-2021-138121,2021-12-17,Brazil,São Paulo,AMER,LATAM,Aetna,1002,Healthcare,Smb,Financehub,KSX2JF1HO7,142.36,2,0.0,38.4372
AMER-2021-138121,2021-12-17,Brazil,São Paulo,AMER,LATAM,Aetna,1002,Healthcare,Smb,Financehub,SHHZ27WTDV,546.66,9,0.0,136.665
AMER-2021-138121,2021-12-17,Brazil,São Paulo,AMER,LATAM,Aetna,1002,Healthcare,Smb,Saas Connector Pack,NHBPXSY7C2,212.13,3,0.0,14.8491
APJ-2023-140298,2023-05-12,Japan,Chiba,APJ,JAPN,Huawei,1086,Tech,Enterprise,Chatbot Plugin,E3AO4HPEF5,5.248,2,0.2,0.5904
APJ-2023-140298,2023-05-12,Japan,Chiba,APJ,JAPN,Huawei,1086,Tech,Enterprise,Marketing Suite - Gold,LO7ZST0HM3,74.416,2,0.2,-14.8832
APJ-2023-140298,2023-05-12,Japan,Chiba,APJ,JAPN,Huawei,1086,Tech,Enterprise,Support,ASO0OP5IN2,6.848,2,0.2,2.14
APJ-2023-140298,2023-05-12,Japan,Chiba,APJ,JAPN,Huawei,1086,Tech,Enterprise,Saas Connector Pack,87WP9WD4IW,7.996,1,0.6,-6.9965
APJ-2022-166240,2022-06-25,Japan,Tokyo,APJ,JAPN,Nestle,1089,Consumer Products,Strategic,Oneview,3G9AUI2WVE,8.712,2,0.8,-19.602
EMEA-2022-158435,2022-05-18,Saudi Arabia,Riyadh,EMEA,MEA,BMW,1039,Manufacturing,Smb,Support,LH11885V84,65.17,7,0.0,18.8993
EMEA-2022-158435,2022-05-18,Saudi Arabia,Riyadh,EMEA,MEA,BMW,1039,Manufacturing,Smb,Financehub,ZN7ZPRKHFI,14.62,2,0.0,6.8714
EMEA-2022-158435,2022-05-18,Saudi Arabia,Riyadh,EMEA,MEA,BMW,1039,Manufacturing,Smb,Saas Connector Pack,ZJ5WI8858T,173.24,4,0.0,17.324
AMER-2023-138149,2023-06-30,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,Smb,Contactmatcher,NRV4RFWVE3,895.92,5,0.2,302.373
AMER-2023-138149,2023-06-30,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,Smb,Marketing Suite - Gold,SBN73CBELR,130.71,3,0.0,39.213
AMER-2023-138149,2023-06-30,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,Smb,Chatbot Plugin,F1CU2AGTHI,11.68,2,0.0,3.0368
AMER-2023-138149,2023-06-30,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,Smb,Data Smasher,7VL0WJW7KP,62.31,3,0.0,22.4316
EMEA-2020-112403,2020-03-31,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,Smb,Contactmatcher,70I5FHTYWV,0.852,1,0.7,-0.5964
APJ-2020-108273,2020-12-16,Japan,Kanagawa,APJ,JAPN,Kroger,1057,Retail,Smb,Support,PITJO02JSD,36.288,7,0.2,12.7008
APJ-2020-108273,2020-12-16,Japan,Kanagawa,APJ,JAPN,Kroger,1057,Retail,Smb,Saas Connector Pack,XMQJ1NRY59,56.568,2,0.6,-74.9526
EMEA-2023-121643,2023-05-19,Belgium,Brussels,EMEA,EU-WEST,Valero Energy,1093,Energy,Smb,Site Analytics,ISQW848QTY,344.704,2,0.2,38.7792
EMEA-2021-122910,2021-05-12,Russia,Moscow,EMEA,EU-EAST,AmerisourceBergen,1007,Healthcare,Smb,Site Analytics,X42TCQH8ZR,201.584,2,0.2,20.1584
AMER-2023-143126,2023-12-04,Canada,Toronto,AMER,NAMER,News Corp.,1071,Misc,Enterprise,Contactmatcher,ARF9NE47BB,521.96,2,0.0,88.7332
APJ-2021-129042,2021-12-12,China,Beijing,APJ,APAC,Kroger,1057,Retail,Smb,Chatbot Plugin,JBV50GTON0,8.22,3,0.0,2.2194
AMER-2021-109736,2021-10-10,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,Support,OXTC0P75RI,45.36,7,0.0,21.7728
AMER-2021-142601,2021-04-18,United States,New York City,AMER,NAMER,Alphabet,1053,Tech,Enterprise,Marketing Suite - Gold,N0UDIC2HVI,947.17,7,0.0,9.4717
AMER-2021-142601,2021-04-18,United States,New York City,AMER,NAMER,Alphabet,1053,Tech,Enterprise,Support,HAKQ1MXX6K,61.96,2,0.0,27.882
APJ-2020-106229,2020-06-07,Australia,Melbourne,APJ,ANZ,Nestle,1089,Consumer Products,Smb,Contactmatcher,OS32351R0L,268.935,3,0.5,-209.7693
AMER-2023-135230,2023-09-02,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,Enterprise,Chatbot Plugin,SGYH89BR2H,7.58,1,0.0,2.9562
EMEA-2022-159653,2022-05-23,Finland,Espoo,EMEA,NOR,J.P. Morgan Chase & Co.,1054,Finance,Smb,Financehub,IJ4OIG63GC,14.73,3,0.0,7.2177
EMEA-2022-131968,2022-11-12,Germany,Cologne,EMEA,EU-WEST,Itochu,1032,Finance,Enterprise,Contactmatcher,SM4GVKI9TA,9.888,2,0.7,-6.9216
EMEA-2022-131968,2022-11-12,Germany,Cologne,EMEA,EU-WEST,Itochu,1032,Finance,Enterprise,Oneview,0L27JKKCEK,671.544,3,0.2,50.3658
EMEA-2020-119151,2020-11-25,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,Enterprise,Marketing Suite - Gold,9L76V22C4E,1117.92,4,0.0,55.896
EMEA-2020-119151,2020-11-25,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,Enterprise,Marketing Suite,60G593UR6F,275.952,3,0.2,-37.9434
AMER-2020-123323,2020-11-07,United States,Los Angeles,AMER,NAMER,Bank of America Corp.,1011,Finance,Smb,Contactmatcher,IK687OMES7,123.144,7,0.2,46.179
APJ-2022-124681,2022-07-19,Japan,Aichi,APJ,JAPN,Comcast,1022,Communications,Smb,Data Smasher,APZ45UTS25,15.576,3,0.2,3.3099
AMER-2021-103996,2021-03-29,United States,Seattle,AMER,NAMER,AT&T,1010,Communications,Smb,Support,EO5S90GP58,212.64,6,0.0,99.9408
AMER-2021-103996,2021-03-29,United States,Seattle,AMER,NAMER,AT&T,1010,Communications,Smb,Support,6CJVRG9D76,9.87,3,0.0,4.5402
AMER-2021-103996,2021-03-29,United States,Seattle,AMER,NAMER,AT&T,1010,Communications,Smb,Data Smasher,V55KDVJ3S6,53.25,3,0.0,20.7675
